6348224,7882,3184,4698,0.40395838619639685,0.5960416138036031,805.4077645267698
6365584,7926,3190,4736,0.4024728740852889,0.5975271259147111,803.1269240474388
6348296,7798,3082,4716,0.3952295460374455,0.6047704539625545,814.0928443190562
6367264,8010,3278,4732,0.4092384519350811,0.5907615480649189,794.9143570536829
6378460,8033,3321,4712,0.4134196439686294,0.5865803560313706,794.0321175152496
