14233624,15230,5082,10148,0.3336835193696651,0.6663164806303349,934.5780695994747
13897720,15548,5754,9794,0.37007975302289686,0.6299202469771031,893.8590172369437
13548104,14766,5094,9672,0.3449817147501016,0.6550182852498985,917.5202492211838
13529120,14724,5118,9606,0.3475957620211899,0.6524042379788101,918.8481390926379
13842612,15265,5438,9827,0.3562397641663937,0.6437602358336063,906.8203078938749
