date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:29:53	2189/2189	---M--	200	added ('OK')	text/plain	etag:W/%2262574303-88d%22	https://www.ed.ac.uk/robots.txt		(from )
19:29:54	76409/76409	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:29:53%20GMT	https://www.ed.ac.uk/	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/index.html	(from )
19:30:05	76409/76409	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:05%20GMT	https://www.ed.ac.uk/c/home-2020-06	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/c/home-2020-06.html	(from https://www.ed.ac.uk/)
19:30:07	638/638	---M--	200	added ('OK')	image/png	etag:%22625523fa-27e%22	https://www.ed.ac.uk/sites/all/themes/uoe/favicon/favicon-32x32.png?t=ra7t2j	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/favicon/favicon-32x32301d.png	(from https://www.ed.ac.uk/)
19:30:07	76409/76409	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:07%20GMT	https://www.ed.ac.uk/node/113050	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/node/113050.html	(from https://www.ed.ac.uk/)
19:30:08	310/310	---M--	200	added ('OK')	image/png	etag:%22625523f9-136%22	https://www.ed.ac.uk/sites/all/themes/uoe/favicon/favicon-16x16.png?t=ra7t2j	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/favicon/favicon-16x16301d.png	(from https://www.ed.ac.uk/)
19:30:09	9506/9506	---M--	200	added ('OK')	image/png	etag:%22625523f9-2522%22	https://www.ed.ac.uk/sites/all/themes/uoe/favicon/apple-touch-icon.png?t=ra7t2j	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/favicon/apple-touch-icon301d.png	(from https://www.ed.ac.uk/)
19:30:10	445/445	---M-Z	200	added ('OK')	application/json	etag:W/%22625991c5-1bd%22	https://www.ed.ac.uk/sites/all/themes/uoe/favicon/manifest.json?t=ra7t2j	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/favicon/manifest301d.json	(from https://www.ed.ac.uk/)
19:30:12	31764/31764	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22625523fa-7c14%22	https://www.ed.ac.uk/sites/all/themes/uoe/favicon/safari-pinned-tab.svg?t=ra7t2j	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/favicon/safari-pinned-tab301d.svg	(from https://www.ed.ac.uk/)
19:30:12	2734/2734	---M-Z	200	added ('OK')	image/x-icon	etag:%22625523fa-aae%22	https://www.ed.ac.uk/sites/all/themes/uoe/favicon/favicon.ico?t=ra7t2j	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/favicon/favicon301d.ico	(from https://www.ed.ac.uk/)
19:30:13	3008/3008	---M-Z	200	added ('OK')	text/css	etag:W/%226242d5f5-bc0%22	https://www.ed.ac.uk/sites/default/files/css/css_lQaZfjVpwP_oGNqdtWCSpJT1EMqXdMiU84ekLLxQnc4.css	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/css/css_lQaZfjVpwP_oGNqdtWCSpJT1EMqXdMiU84ekLLxQnc4.css	(from https://www.ed.ac.uk/)
19:30:14	71/71	---M-Z	200	added ('OK')	text/css	etag:W/%226242d5f5-47%22	https://www.ed.ac.uk/sites/default/files/css/css_ojfOql0nepjjf4kg3_L_istc3jDh-fDqyxsNX8xBepU.css	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/css/css_ojfOql0nepjjf4kg3_L_istc3jDh-fDqyxsNX8xBepU.css	(from https://www.ed.ac.uk/)
19:30:15	3749/3749	---M-Z	200	added ('OK')	text/css	etag:W/%226242d5f5-ea5%22	https://www.ed.ac.uk/sites/default/files/css/css_MyWDaTYJ8HptD9VZaoeC4LYnWG3odu8SG1aysnIriKA.css	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/css/css_MyWDaTYJ8HptD9VZaoeC4LYnWG3odu8SG1aysnIriKA.css	(from https://www.ed.ac.uk/)
19:30:16	1777/1777	---M-Z	200	added ('OK')	text/css	etag:W/%226242d5f5-6f1%22	https://www.ed.ac.uk/sites/default/files/css/css_TywS_uVG-4Nrlu6Eb63YFTX73LQrq7uznFOf43-LOBk.css	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/css/css_TywS_uVG-4Nrlu6Eb63YFTX73LQrq7uznFOf43-LOBk.css	(from https://www.ed.ac.uk/)
19:30:17	253361/253361	---M-Z	200	added ('OK')	text/css	etag:W/%226242d5f5-3ddb1%22	https://www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/css/css_EC-YmYWXstXthGyOHp13nCiH7H5H3rQGxNRjCkaFvAw.css	(from https://www.ed.ac.uk/)
19:30:18	4107/4107	---M-Z	200	added ('OK')	text/css	etag:W/%226242d5f5-100b%22	https://www.ed.ac.uk/sites/default/files/css/css_WeUBYpoJyzHr1loJ3I6AJcvnOctU129IlM2VWQ8kPVc.css	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/css/css_WeUBYpoJyzHr1loJ3I6AJcvnOctU129IlM2VWQ8kPVc.css	(from https://www.ed.ac.uk/)
19:30:19	139905/139905	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%226242d5f5-22281%22	https://www.ed.ac.uk/sites/default/files/js/js_kvUVSilWM-IIgEfNst0Hzvehv6h4fkwF9PPxDmNfaJw.js	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/js/js_kvUVSilWM-IIgEfNst0Hzvehv6h4fkwF9PPxDmNfaJw.js	(from https://www.ed.ac.uk/)
19:30:20	116535/116535	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%226242d5f5-1c737%22	https://www.ed.ac.uk/sites/default/files/js/js_k1hq1P2R5lYgEz6qAzy7DQ4anXk7ArwkXuAwmGAOW_k.js	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/js/js_k1hq1P2R5lYgEz6qAzy7DQ4anXk7ArwkXuAwmGAOW_k.js	(from https://www.ed.ac.uk/)
19:30:21	1810/1810	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%226242d5f5-712%22	https://www.ed.ac.uk/sites/default/files/js/js_TbdyH2159JFq-G27M2lLxROdHCKltZuZ5YF1efV4Wv8.js	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/js/js_TbdyH2159JFq-G27M2lLxROdHCKltZuZ5YF1efV4Wv8.js	(from https://www.ed.ac.uk/)
19:30:22	54424/54424	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%226242d5f5-d498%22	https://www.ed.ac.uk/sites/default/files/js/js_c01ZwDXxuc6FSNoO9EFSwcInNfuUpjPtJrcfiKvyCvg.js	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/js/js_c01ZwDXxuc6FSNoO9EFSwcInNfuUpjPtJrcfiKvyCvg.js	(from https://www.ed.ac.uk/)
19:30:23	74413/74413	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:23%20GMT	https://www.ed.ac.uk/studying	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/studying.html	(from https://www.ed.ac.uk/)
19:30:24	65704/65704	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:24%20GMT	https://www.ed.ac.uk/global	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/global.html	(from https://www.ed.ac.uk/)
19:30:25	62987/62987	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:25%20GMT	https://www.ed.ac.uk/visit	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/visit.html	(from https://www.ed.ac.uk/)
19:30:27	62795/62795	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:27%20GMT	https://www.ed.ac.uk/research	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/research.html	(from https://www.ed.ac.uk/)
19:30:27	56319/56319	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:27%20GMT	https://www.ed.ac.uk/news	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/news.html	(from https://www.ed.ac.uk/)
19:30:29	54060/54060	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:29%20GMT	https://www.ed.ac.uk/alumni	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/alumni.html	(from https://www.ed.ac.uk/)
19:30:29	55710/55710	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:29%20GMT	https://www.ed.ac.uk/about	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/about.html	(from https://www.ed.ac.uk/)
19:30:30	65670/65670	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:30%20GMT	https://www.ed.ac.uk/local	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/local.html	(from https://www.ed.ac.uk/)
19:30:32	61296/61296	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:31%20GMT	https://www.ed.ac.uk/staff	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/staff.html	(from https://www.ed.ac.uk/)
19:30:32	69119/69119	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:32%20GMT	https://www.ed.ac.uk/students	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/students.html	(from https://www.ed.ac.uk/)
19:30:33	39266/39266	---M--	200	added ('OK')	image/png	etag:%226242ece0-9962%22	https://www.ed.ac.uk/sites/all/themes/uoe/assets/logo.png	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/all/themes/uoe/assets/logo.png	(from https://www.ed.ac.uk/)
19:30:35	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Apr%202022%2018:30:34%20GMT	http://www.ed.ac.uk/studying/undergraduate/degrees	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/studying/undergraduate/degrees.1f.delayed	(from https://www.ed.ac.uk/)
19:30:35	57412/57412	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:35%20GMT	https://www.ed.ac.uk/schools-departments/	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/schools-departments/index.html	(from https://www.ed.ac.uk/)
19:30:35	63561/63561	---M--	200	added ('OK')	image/jpeg	etag:%22624ebef2-f849%22	https://www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/campus_open_marque_-_study_with_us.jpg?itok=sCRPlToA	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/campus_open_marque_-_study_with_us.1d5cb4.d	(from https://www.ed.ac.uk/)
19:30:35	66656/66656	---M--	200	added ('OK')	image/jpeg	etag:%22625689f8-10460%22	https://www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/pg_mini_open_day_website900x400b.jpg?itok=fNiFqzG3	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/pg_mini_open_day_website900x400b.1e6acd.del	(from https://www.ed.ac.uk/)
19:30:36	72254/72254	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:36%20GMT	https://www.ed.ac.uk/studying/undergraduate/degrees	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/studying/undergraduate/degrees.html	(from https://www.ed.ac.uk/)
19:30:37	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Apr%202022%2018:30:37%20GMT	http://www.ed.ac.uk/studying/undergraduate/degrees/index.php?action=degreeList	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/studying/undergraduate/degrees/indexa200.php	(from https://www.ed.ac.uk/)
19:30:38	131405/131405	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:38%20GMT	https://www.ed.ac.uk/studying/undergraduate/degrees/index.php?action=degreeList	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/studying/undergraduate/degrees/indexa200.html	(from https://www.ed.ac.uk/)
19:30:39	55510/55510	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:39%20GMT	https://www.ed.ac.uk/university-of-sanctuary/ukraine	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/university-of-sanctuary/ukraine.html	(from https://www.ed.ac.uk/)
19:30:40	56534/56534	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:40%20GMT	https://www.ed.ac.uk/news/covid-19	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/news/covid-19.html	(from https://www.ed.ac.uk/)
19:30:41	20429/20429	---M--	200	added ('OK')	image/jpeg	etag:%2262592f79-4fcd%22	https://www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/gettyimages-1222294479.jpg?itok=-uwTMjU6	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/gettyimages-1222294479b14a.jpg	(from https://www.ed.ac.uk/)
19:30:42	63407/63407	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:42%20GMT	https://www.ed.ac.uk/impact/opinion/the-invasion-of-ukraine-is-being-driven-by-russia	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/impact/opinion/the-invasion-of-ukraine-is-being-driven-by-russia.html	(from https://www.ed.ac.uk/)
19:30:43	58651/58651	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:43%20GMT	https://www.ed.ac.uk/impact	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/impact.html	(from https://www.ed.ac.uk/)
19:30:44	14368/14368	---M--	200	added ('OK')	image/jpeg	etag:%226256f173-3820%22	https://www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/gettyimages-81976625.jpg?itok=KCnVjHhs	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/gettyimages-81976625f924.jpg	(from https://www.ed.ac.uk/)
19:30:45	73594/73594	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:45%20GMT	https://www.ed.ac.uk/impact/research/culture-creativity/revisiting-the-crucifixion	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/impact/research/culture-creativity/revisiting-the-crucifixion.html	(from https://www.ed.ac.uk/)
19:30:46	58231/58231	---M--	200	added ('OK')	image/jpeg	etag:%226242d607-e377%22	https://www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/cam_about-us-1_old_college_0.jpg?itok=jEHMEuJe	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/cam_about-us-1_old_college_0ab1c.jpg	(from https://www.ed.ac.uk/)
19:30:47	84157/84157	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:47%20GMT	https://www.ed.ac.uk/news/2022	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/news/2022.html	(from https://www.ed.ac.uk/)
19:30:48	58037/58037	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:48%20GMT	https://www.ed.ac.uk/news/2022/huge-amazon-swamp-carbon-stores-under-threat-study	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/news/2022/huge-amazon-swamp-carbon-stores-under-threat-study.html	(from https://www.ed.ac.uk/)
19:30:49	55353/55353	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:49%20GMT	https://www.ed.ac.uk/news/2022/invest-more-to-cut-bowel-disorder-hospital-cases	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/news/2022/invest-more-to-cut-bowel-disorder-hospital-cases.html	(from https://www.ed.ac.uk/)
19:30:50	53537/53537	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:50%20GMT	https://www.ed.ac.uk/news/2022/ps1-5mn-deal-to-reduce-business-climate-impact	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/news/2022/ps1-5mn-deal-to-reduce-business-climate-impact.html	(from https://www.ed.ac.uk/)
19:30:52	351080/351080	---M--	200	added ('OK')	image/png	etag:%226242d608-55b68%22	https://www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/ukraine_flag_low_res.png?itok=BQ1STYwf	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/ukraine_flag_low_res3910.png	(from https://www.ed.ac.uk/)
19:30:53	52417/52417	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:52%20GMT	https://www.ed.ac.uk/news/2022/edinburgh-and-kyiv-strengthen-links-with-new-pairi	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/news/2022/edinburgh-and-kyiv-strengthen-links-with-new-pairi.html	(from https://www.ed.ac.uk/)
19:30:53	29225/29225	---M--	200	added ('OK')	image/jpeg	etag:%226242d608-7229%22	https://www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/global2017.jpg?itok=RwsGY38_	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/global20179288.jpg	(from https://www.ed.ac.uk/)
19:30:55	69277/69277	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:54%20GMT	https://www.ed.ac.uk/studying/international	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/studying/international.html	(from https://www.ed.ac.uk/)
19:30:56	58227/58227	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:56%20GMT	https://www.ed.ac.uk/local/city-region-deal	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/local/city-region-deal.html	(from https://www.ed.ac.uk/)
19:30:56	414326/414326	---M--	200	added ('OK')	image/png	etag:%226242d608-65276%22	https://www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/homepage-edinburgh-local-gaelic-conversation-circle.png?itok=7uK45UFB	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/homepage-edinburgh-local-gaelic-conversatio	(from https://www.ed.ac.uk/)
19:30:57	79516/79516	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:57%20GMT	https://www.ed.ac.uk/local/university-city	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/local/university-city.html	(from https://www.ed.ac.uk/)
19:30:59	132326/132326	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:30:59%20GMT	https://www.ed.ac.uk/local/projects	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/local/projects.html	(from https://www.ed.ac.uk/)
19:31:01	102230/102230	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:31:00%20GMT	https://www.ed.ac.uk/local/university-city/schools	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/local/university-city/schools.html	(from https://www.ed.ac.uk/)
19:31:01	53058/53058	---M--	200	added ('OK')	image/jpeg	etag:%226242d608-cf42%22	https://www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/studying-postgraduate-facilities-libraries.jpg?itok=BvRZR5jR	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/studying-postgraduate-facilities-libraries	(from https://www.ed.ac.uk/)
19:31:02	57848/57848	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:31:01%20GMT	https://www.ed.ac.uk/doctoral-college	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/doctoral-college.html	(from https://www.ed.ac.uk/)
19:31:02	67554/67554	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:31:02%20GMT	https://www.ed.ac.uk/information-services/library-museum-gallery	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/information-services/library-museum-gallery.html	(from https://www.ed.ac.uk/)
19:31:04	451452/451452	---M--	200	added ('OK')	image/png	etag:%226242d607-6e37c%22	https://www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/edinburgh-city-scene.png?itok=5CFOoNmi	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/edinburgh-city-scene4fc1.png	(from https://www.ed.ac.uk/)
19:31:05	55992/55992	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:31:04%20GMT	https://www.ed.ac.uk/maps	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/maps.html	(from https://www.ed.ac.uk/)
19:31:06	56677/56677	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:31:05%20GMT	https://www.ed.ac.uk/events	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/events.html	(from https://www.ed.ac.uk/)
19:31:06	50931/50931	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:31:06%20GMT	https://www.ed.ac.uk/visit/open-days	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/visit/open-days.html	(from https://www.ed.ac.uk/)
19:31:07	59809/59809	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:31:07%20GMT	https://www.ed.ac.uk/visit/tours	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/visit/tours.html	(from https://www.ed.ac.uk/)
19:31:08	49201/49201	---M--	200	added ('OK')	image/jpeg	etag:%226242d608-c031%22	https://www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/s2030-our-values-3_0.jpg?itok=vbqQEzAo	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sites/default/files/styles/panel_breakpoints_theme_uoe_mobile_1x/public/thumbnails/image/s2030-our-values-3_0a5a9.jpg	(from https://www.ed.ac.uk/)
19:31:09	58033/58033	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:31:09%20GMT	https://www.ed.ac.uk/about/mission-governance	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/about/mission-governance.html	(from https://www.ed.ac.uk/)
19:31:10	69136/69136	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:31:10%20GMT	https://www.ed.ac.uk/sustainability	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/sustainability.html	(from https://www.ed.ac.uk/)
19:31:12	65647/65647	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:31:12%20GMT	https://www.ed.ac.uk/equality-diversity	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/equality-diversity.html	(from https://www.ed.ac.uk/)
19:31:13	57487/57487	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:31:12%20GMT	https://www.ed.ac.uk/studying/undergraduate/access-edinburgh	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/studying/undergraduate/access-edinburgh.html	(from https://www.ed.ac.uk/)
19:31:13	64930/64930	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:31:13%20GMT	https://www.ed.ac.uk/about/gaelic	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/about/gaelic.html	(from https://www.ed.ac.uk/)
19:31:14	55324/55324	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2018:31:14%20GMT	https://www.ed.ac.uk/contacts	/home/slaifan/workspace/uni/honours/components/local-servers/quic-local/server/src/website/www.ed.ac.uk/contacts.html	(from https://www.ed.ac.uk/)
